<DATE>;<BALANCE>;<EQUITY>;<DEPOSIT LOAD>
2017.03.21 10:35;9774.00;9832.00;0.0000
2017.03.21 10:42;9774.00;9780.00;0.0000
2017.03.21 10:47;9774.00;9774.00;0.0000
2017.03.22 09:41;9863.00;9743.00;0.0000
2017.03.22 10:44;9863.00;9867.00;0.0000
2017.03.22 10:45;9863.00;9863.00;0.0000
2017.03.22 13:24;9928.00;9814.00;0.0000
2017.03.22 14:54;9928.00;9939.00;0.0000
2017.03.22 15:20;9928.00;9928.00;0.0000
2017.03.23 09:58;10018.00;9893.00;0.0000
2017.03.23 10:35;10018.00;10040.00;0.0000
2017.03.23 10:45;10018.00;10018.00;0.0000
2017.03.23 12:03;10102.00;9996.00;0.0000
2017.03.23 13:14;10102.00;10103.00;0.0000
2017.03.23 13:14;10102.00;10102.00;0.0000
2017.03.24 09:10;10203.00;10101.00;0.0000
2017.03.24 10:16;10203.00;10216.00;0.0000
2017.03.24 10:25;10203.00;10203.00;0.0000
2017.03.24 14:00;10244.00;10180.00;0.0000
2017.03.24 14:57;10244.00;10267.00;0.0000
2017.03.24 15:50;10244.00;10244.00;0.0000
2017.03.27 10:41;10325.00;10223.00;0.0000
2017.03.27 11:54;10325.00;10333.00;0.0000
2017.03.27 11:55;10325.00;10325.00;0.0000
2017.03.29 11:27;10275.00;10335.00;0.0000
2017.03.29 11:35;10275.00;10276.00;0.0000
2017.03.29 11:37;10275.00;10275.00;0.0000
2017.03.30 10:54;10350.00;10357.00;0.0000
2017.03.30 10:55;10350.00;10350.00;0.0000
2017.03.30 11:13;10308.00;10369.00;0.0000
2017.03.30 11:29;10308.00;10311.00;0.0000
2017.03.30 11:31;10308.00;10308.00;0.0000
2017.03.31 10:52;10391.00;10303.00;0.0000
2017.03.31 13:04;10391.00;10392.00;0.0000
2017.03.31 13:05;10391.00;10391.00;0.0000
2017.03.31 13:29;10357.00;10405.00;0.0000
2017.03.31 14:10;10357.00;10359.00;0.0000
2017.03.31 14:33;10357.00;10357.00;0.0000
2017.04.03 12:50;10429.00;10344.00;0.0000
2017.04.03 15:40;10429.00;10440.00;0.0000
2017.04.03 15:46;10429.00;10429.00;0.0000
2017.04.05 15:01;10412.00;10485.00;0.0000
2017.04.05 15:34;10412.00;10411.00;0.0000
2017.04.05 15:35;10412.00;10412.00;0.0000
2017.04.07 12:10;10353.00;10450.00;0.0000
2017.04.07 12:41;10353.00;10357.00;0.0000
2017.04.07 12:45;10353.00;10353.00;0.0000
2017.04.11 12:21;10499.00;10351.00;0.0000
2017.04.11 13:11;10499.00;10506.00;0.0000
2017.04.11 13:15;10499.00;10499.00;0.0000
2017.04.12 10:05;10448.00;10502.00;0.0000
2017.04.12 10:09;10448.00;10450.00;0.0000
2017.04.12 10:25;10448.00;10448.00;0.0000
2017.04.13 14:34;10410.00;10455.00;0.0000
2017.04.13 14:45;10410.00;10416.00;0.0000
2017.04.13 14:46;10410.00;10410.00;0.0000
2017.04.17 11:45;10364.00;10450.00;0.0000
2017.04.17 12:14;10364.00;10370.00;0.0000
2017.04.17 12:15;10364.00;10364.00;0.0000
2017.04.19 13:36;10319.00;10421.00;0.0000
2017.04.19 14:29;10319.00;10326.00;0.0000
2017.04.19 14:30;10319.00;10319.00;0.0000
2017.04.20 12:40;10402.00;10304.00;0.0000
2017.04.20 13:08;10402.00;10415.00;0.0000
2017.04.20 13:10;10402.00;10402.00;0.0000
2017.04.25 10:35;10520.00;10401.00;0.0000
2017.04.25 12:00;10520.00;10528.00;0.0000
2017.04.25 12:00;10520.00;10520.00;0.0000
2017.04.26 12:28;10592.00;10492.00;0.0000
2017.04.26 13:45;10592.00;10603.00;0.0000
2017.04.26 13:46;10592.00;10592.00;0.0000
2017.04.27 12:21;10548.00;10617.00;0.0000
2017.04.27 12:42;10548.00;10560.00;0.0000
2017.04.27 12:47;10548.00;10548.00;0.0000
2017.04.28 10:29;10604.00;10617.00;0.0000
2017.04.28 10:30;10604.00;10604.00;0.0000
2017.05.03 11:00;10563.00;10651.00;0.0000
2017.05.03 11:27;10563.00;10566.00;0.0000
2017.05.03 11:28;10563.00;10563.00;0.0000
2017.05.04 09:46;10527.00;10532.00;0.0000
2017.05.04 09:57;10527.00;10570.00;0.0000
2017.05.04 10:15;10527.00;10527.00;0.0000
2017.05.05 09:36;10583.00;10525.00;0.0000
2017.05.05 10:12;10583.00;10618.00;0.0000
2017.05.05 10:15;10583.00;10583.00;0.0000
2017.05.05 10:46;10544.00;10587.00;0.0000
2017.05.05 10:52;10544.00;10545.00;0.0000
2017.05.05 10:53;10544.00;10544.00;0.0000
2017.05.08 09:17;10516.00;10574.00;0.0000
2017.05.08 10:03;10516.00;10523.00;0.0000
2017.05.08 10:05;10516.00;10516.00;0.0000
2017.05.08 11:45;10621.00;10503.00;0.0000
2017.05.08 12:32;10621.00;10633.00;0.0000
2017.05.08 12:55;10621.00;10621.00;0.0000
2017.05.15 09:51;10647.00;10600.00;0.0000
2017.05.15 10:33;10647.00;10707.00;0.0000
2017.05.15 12:40;10647.00;10647.00;0.0000
2017.05.16 09:48;10735.00;10622.00;0.0000
2017.05.16 11:34;10735.00;10737.00;0.0000
2017.05.16 11:35;10735.00;10735.00;0.0000
2017.05.16 12:01;10800.00;10711.00;0.0000
2017.05.16 14:20;10800.00;10807.00;0.0000
2017.05.16 14:20;10800.00;10800.00;0.0000
2017.05.17 11:35;10764.00;10874.00;0.0000
2017.05.17 12:00;10764.00;10766.00;0.0000
2017.05.17 12:04;10764.00;10764.00;0.0000
2017.05.22 09:55;10877.00;10763.00;0.0000
2017.05.22 10:32;10877.00;10896.00;0.0000
2017.05.22 10:35;10877.00;10877.00;0.0000
2017.05.23 10:21;10813.00;10910.00;0.0000
2017.05.23 10:33;10813.00;10826.00;0.0000
2017.05.23 10:40;10813.00;10813.00;0.0000
2017.05.24 10:13;10756.00;10763.00;0.0000
2017.05.24 10:39;10756.00;10916.00;0.0000
2017.05.24 12:19;10756.00;10756.00;0.0000
2017.05.25 09:42;10824.00;10711.00;0.0000
2017.05.25 10:36;10824.00;10844.00;0.0000
2017.05.25 10:40;10824.00;10824.00;0.0000
2017.05.26 10:02;10768.00;10845.00;0.0000
2017.05.26 10:14;10768.00;10771.00;0.0000
2017.05.26 10:39;10768.00;10768.00;0.0000
2017.05.29 09:31;10730.00;10775.00;0.0000
2017.05.29 09:48;10730.00;10731.00;0.0000
2017.05.29 10:03;10730.00;10730.00;0.0000
2017.05.30 09:20;10790.00;10729.00;0.0000
2017.05.30 10:03;10790.00;10801.00;0.0000
2017.05.30 10:05;10790.00;10790.00;0.0000
2017.05.30 11:16;10766.00;10823.00;0.0000
2017.05.30 13:28;10766.00;10753.00;0.0000
2017.05.30 13:36;10766.00;10766.00;0.0000
2017.05.31 09:26;10742.00;10775.00;0.0000
2017.05.31 10:07;10742.00;10743.00;0.0000
2017.05.31 10:26;10742.00;10742.00;0.0000
2017.06.01 10:36;10708.00;10809.00;0.0000
2017.06.01 11:59;10708.00;10710.00;0.0000
2017.06.01 12:00;10708.00;10708.00;0.0000
2017.06.05 09:25;10689.00;10727.00;0.0000
2017.06.05 09:37;10689.00;10697.00;0.0000
2017.06.05 09:40;10689.00;10689.00;0.0000
2017.06.06 09:20;10722.00;10673.00;0.0000
2017.06.06 10:11;10722.00;10744.00;0.0000
2017.06.06 10:15;10722.00;10722.00;0.0000
2017.06.06 10:30;10683.00;10738.00;0.0000
2017.06.06 11:00;10683.00;10685.00;0.0000
2017.06.06 11:01;10683.00;10683.00;0.0000
2017.06.08 11:35;10640.00;10726.00;0.0000
2017.06.08 12:29;10640.00;10647.00;0.0000
2017.06.08 12:30;10640.00;10640.00;0.0000
2017.06.09 10:34;10711.00;10602.00;0.0000
2017.06.09 11:05;10711.00;10723.00;0.0000
2017.06.09 11:05;10711.00;10711.00;0.0000
2017.06.09 11:59;10713.00;10662.00;0.0000
2017.06.09 14:09;10713.00;10766.00;0.0000
2017.06.09 15:14;10713.00;10713.00;0.0000
2017.06.12 09:37;10672.00;10767.00;0.0000
2017.06.12 10:08;10672.00;10673.00;0.0000
2017.06.12 10:09;10672.00;10672.00;0.0000
2017.06.13 10:44;10739.00;10646.00;0.0000
2017.06.13 11:01;10739.00;10752.00;0.0000
2017.06.13 11:05;10739.00;10739.00;0.0000
2017.06.19 10:20;10711.00;10789.00;0.0000
2017.06.19 10:42;10711.00;10716.00;0.0000
2017.06.19 10:46;10711.00;10711.00;0.0000
2017.06.20 10:26;10681.00;10716.00;0.0000
2017.06.20 10:35;10681.00;10683.00;0.0000
2017.06.20 10:36;10681.00;10681.00;0.0000
2017.06.21 11:42;10755.00;10678.00;0.0000
2017.06.21 13:40;10755.00;10763.00;0.0000
2017.06.21 13:41;10755.00;10755.00;0.0000
2017.06.22 10:36;10729.00;10820.00;0.0000
2017.06.22 12:02;10729.00;10736.00;0.0000
2017.06.22 12:10;10729.00;10729.00;0.0000
2017.06.23 11:21;10793.00;10726.00;0.0000
2017.06.23 12:26;10793.00;10807.00;0.0000
2017.06.23 12:30;10793.00;10793.00;0.0000
2017.06.28 11:14;10883.00;10770.00;0.0000
2017.06.28 12:42;10883.00;10894.00;0.0000
2017.06.28 12:45;10883.00;10883.00;0.0000
2017.06.29 10:12;10958.00;10853.00;0.0000
2017.06.29 12:32;10958.00;10989.00;0.0000
2017.06.29 12:34;10958.00;10958.00;0.0000
2017.06.29 14:29;11038.00;10941.00;0.0000
2017.06.29 16:07;11038.00;11050.00;0.0000
2017.06.29 16:10;11038.00;11038.00;0.0000
2017.07.07 09:31;11114.00;11036.00;0.0000
2017.07.07 11:04;11114.00;11122.00;0.0000
2017.07.07 11:05;11114.00;11114.00;0.0000
2017.07.07 12:41;11126.00;11105.00;0.0000
2017.07.07 13:21;11126.00;11163.00;0.0000
2017.07.07 15:39;11126.00;11126.00;0.0000
2017.07.10 10:29;11099.00;11144.00;0.0000
2017.07.10 10:33;11099.00;11100.00;0.0000
2017.07.10 10:35;11099.00;11099.00;0.0000
2017.07.12 14:32;11062.00;11112.00;0.0000
2017.07.12 14:46;11062.00;11064.00;0.0000
2017.07.12 14:47;11062.00;11062.00;0.0000
2017.07.14 11:17;11099.00;11055.00;0.0000
2017.07.14 13:24;11099.00;11114.00;0.0000
2017.07.14 13:58;11099.00;11099.00;0.0000
2017.07.17 11:01;11119.00;11096.00;0.0000
2017.07.17 12:32;11119.00;11154.00;0.0000
2017.07.17 13:39;11119.00;11119.00;0.0000
2017.07.19 12:00;11084.00;11130.00;0.0000
2017.07.19 12:37;11084.00;11088.00;0.0000
2017.07.19 12:53;11084.00;11084.00;0.0000
2017.07.20 12:41;11112.00;11066.00;0.0000
2017.07.20 14:30;11112.00;11119.00;0.0000
2017.07.20 15:34;11112.00;11112.00;0.0000
2017.07.26 11:43;11080.00;11122.00;0.0000
2017.07.26 11:48;11080.00;11084.00;0.0000
2017.07.26 11:50;11080.00;11080.00;0.0000
2017.07.27 10:22;11050.00;11051.00;0.0000
2017.07.27 10:55;11050.00;11110.00;0.0000
2017.07.27 11:37;11050.00;11050.00;0.0000
2017.08.03 10:23;11023.00;11087.00;0.0000
2017.08.03 10:33;11023.00;11028.00;0.0000
2017.08.03 10:34;11023.00;11023.00;0.0000
2017.08.04 11:23;11093.00;11015.00;0.0000
2017.08.04 12:45;11093.00;11101.00;0.0000
2017.08.04 12:51;11093.00;11093.00;0.0000
2017.08.10 10:55;11063.00;11096.00;0.0000
2017.08.10 11:00;11063.00;11074.00;0.0000
2017.08.10 11:01;11063.00;11063.00;0.0000
2017.08.11 10:41;11021.00;11124.00;0.0000
2017.08.11 11:07;11021.00;11026.00;0.0000
2017.08.11 11:08;11021.00;11021.00;0.0000
2017.08.15 10:50;10979.00;11040.00;0.0000
2017.08.15 11:03;10979.00;10983.00;0.0000
2017.08.15 12:35;10979.00;10979.00;0.0000
2017.08.17 10:47;10945.00;11017.00;0.0000
2017.08.17 11:11;10945.00;10953.00;0.0000
2017.08.17 11:12;10945.00;10945.00;0.0000
2017.08.25 13:41;10931.00;10899.00;0.0000
2017.08.25 16:24;10931.00;10964.00;0.0000
2017.08.25 16:45;10931.00;10931.00;0.0000
2017.08.29 10:36;11008.00;10923.00;0.0000
2017.08.29 12:10;11008.00;11017.00;0.0000
2017.08.29 12:10;11008.00;11008.00;0.0000
2017.08.30 10:55;10976.00;11031.00;0.0000
2017.08.30 11:07;10976.00;10980.00;0.0000
2017.08.30 11:11;10976.00;10976.00;0.0000
2017.09.08 09:32;11067.00;10974.00;0.0000
2017.09.08 10:35;11067.00;11079.00;0.0000
2017.09.08 10:40;11067.00;11067.00;0.0000
2017.09.08 11:07;11026.00;11114.00;0.0000
2017.09.08 11:45;11026.00;11030.00;0.0000
2017.09.08 12:19;11026.00;11026.00;0.0000
2017.09.12 11:45;10986.00;11085.00;0.0000
2017.09.12 12:41;10986.00;10987.00;0.0000
2017.09.12 13:02;10986.00;10986.00;0.0000
2017.09.14 10:35;11061.00;10955.00;0.0000
2017.09.14 11:33;11061.00;11073.00;0.0000
2017.09.14 11:35;11061.00;11061.00;0.0000
2017.09.15 09:23;11141.00;11054.00;0.0000
2017.09.15 10:34;11141.00;11145.00;0.0000
2017.09.15 10:35;11141.00;11141.00;0.0000
2017.09.18 11:47;11231.00;11130.00;0.0000
2017.09.18 12:54;11231.00;11236.00;0.0000
2017.09.18 12:55;11231.00;11231.00;0.0000
2017.09.19 10:19;11296.00;11308.00;0.0000
2017.09.19 10:40;11296.00;11296.00;0.0000
2017.09.19 12:39;11361.00;11251.00;0.0000
2017.09.19 14:06;11361.00;11375.00;0.0000
2017.09.19 14:16;11361.00;11361.00;0.0000
2017.09.20 10:30;11440.00;11355.00;0.0000
2017.09.20 11:30;11440.00;11459.00;0.0000
2017.09.20 11:40;11440.00;11440.00;0.0000
2017.09.21 13:53;11422.00;11508.00;0.0000
2017.09.21 15:49;11422.00;11418.00;0.0000
2017.09.21 15:51;11422.00;11422.00;0.0000
2017.09.22 10:51;11507.00;11416.00;0.0000
2017.09.22 12:24;11507.00;11520.00;0.0000
2017.09.22 12:25;11507.00;11507.00;0.0000
2017.09.25 11:11;11460.00;11518.00;0.0000
2017.09.25 11:53;11460.00;11464.00;0.0000
2017.09.25 11:54;11460.00;11460.00;0.0000
2017.09.26 10:55;11428.00;11498.00;0.0000
2017.09.26 11:16;11428.00;11432.00;0.0000
2017.09.26 11:17;11428.00;11428.00;0.0000
2017.09.27 11:29;11385.00;11444.00;0.0000
2017.09.27 11:32;11385.00;11393.00;0.0000
2017.09.27 11:33;11385.00;11385.00;0.0000
2017.09.28 12:52;11450.00;11341.00;0.0000
2017.09.28 15:59;11450.00;11457.00;0.0000
2017.09.28 16:00;11450.00;11450.00;0.0000
2017.09.29 10:51;11411.00;11502.00;0.0000
2017.09.29 11:32;11411.00;11415.00;0.0000
2017.09.29 11:45;11411.00;11411.00;0.0000
2017.10.02 12:05;11420.00;11504.00;0.0000
2017.10.02 12:58;11420.00;11368.00;0.0000
2017.10.02 13:34;11420.00;11420.00;0.0000
2017.10.03 10:08;11393.00;11444.00;0.0000
2017.10.03 10:28;11393.00;11397.00;0.0000
2017.10.03 10:30;11393.00;11393.00;0.0000
2017.10.06 10:04;11336.00;11413.00;0.0000
2017.10.06 10:05;11336.00;11340.00;0.0000
2017.10.06 10:08;11336.00;11336.00;0.0000
2017.10.09 09:15;11411.00;11331.00;0.0000
2017.10.09 09:50;11411.00;11426.00;0.0000
2017.10.09 09:55;11411.00;11411.00;0.0000
2017.10.09 10:25;11366.00;11446.00;0.0000
2017.10.09 10:40;11366.00;11381.00;0.0000
2017.10.09 10:53;11366.00;11366.00;0.0000
2017.10.13 10:18;11451.00;11349.00;0.0000
2017.10.13 11:29;11451.00;11459.00;0.0000
2017.10.13 11:30;11451.00;11451.00;0.0000
2017.10.16 10:31;11462.00;11502.00;0.0000
2017.10.16 11:30;11462.00;11429.00;0.0000
2017.10.16 11:40;11462.00;11462.00;0.0000
2017.10.16 14:27;11491.00;11440.00;0.0000
2017.10.16 15:16;11491.00;11503.00;0.0000
2017.10.16 16:45;11491.00;11491.00;0.0000
2017.10.19 09:25;11449.00;11496.00;0.0000
2017.10.19 10:25;11449.00;11457.00;0.0000
2017.10.19 10:26;11449.00;11449.00;0.0000
2017.10.23 11:48;11406.00;11486.00;0.0000
2017.10.23 12:45;11406.00;11412.00;0.0000
2017.10.23 12:48;11406.00;11406.00;0.0000
2017.10.24 15:07;11360.00;11439.00;0.0000
2017.10.24 15:43;11360.00;11370.00;0.0000
2017.10.24 15:45;11360.00;11360.00;0.0000
2017.10.25 13:47;11321.00;11402.00;0.0000
2017.10.25 14:20;11321.00;11325.00;0.0000
2017.10.25 14:22;11321.00;11321.00;0.0000
2017.10.27 10:30;11437.00;11300.00;0.0000
2017.10.27 10:49;11437.00;11456.00;0.0000
2017.10.27 10:52;11437.00;11437.00;0.0000
2017.10.27 12:32;11509.00;11510.00;0.0000
2017.10.27 12:32;11509.00;11509.00;0.0000
2017.10.30 10:01;11465.00;11468.00;0.0000
2017.10.30 10:11;11465.00;11514.00;0.0000
2017.10.30 10:20;11465.00;11465.00;0.0000
2017.11.01 10:03;11534.00;11428.00;0.0000
2017.11.01 11:03;11534.00;11548.00;0.0000
2017.11.01 11:05;11534.00;11534.00;0.0000
2017.11.01 14:53;11496.00;11549.00;0.0000
2017.11.01 15:10;11496.00;11503.00;0.0000
2017.11.01 15:12;11496.00;11496.00;0.0000
2017.11.03 11:31;11448.00;11594.00;0.0000
2017.11.03 11:56;11448.00;11452.00;0.0000
2017.11.03 12:04;11448.00;11448.00;0.0000
2017.11.06 11:15;11462.00;11551.00;0.0000
2017.11.06 12:30;11462.00;11438.00;0.0000
2017.11.06 12:55;11462.00;11462.00;0.0000
2017.11.07 12:31;11413.00;11503.00;0.0000
2017.11.07 12:54;11413.00;11425.00;0.0000
2017.11.07 12:55;11413.00;11413.00;0.0000
2017.11.08 12:30;11481.00;11388.00;0.0000
2017.11.08 12:50;11481.00;11492.00;0.0000
2017.11.08 13:10;11481.00;11481.00;0.0000
2017.11.09 10:01;11545.00;11435.00;0.0000
2017.11.09 10:45;11545.00;11554.00;0.0000
2017.11.09 10:45;11545.00;11545.00;0.0000
2017.11.10 10:15;11479.00;11590.00;0.0000
2017.11.10 10:47;11479.00;11482.00;0.0000
2017.11.10 10:48;11479.00;11479.00;0.0000
2017.11.13 10:38;11578.00;11461.00;0.0000
2017.11.13 11:02;11578.00;11598.00;0.0000
2017.11.13 11:05;11578.00;11578.00;0.0000
2017.11.14 13:45;11517.00;11607.00;0.0000
2017.11.14 14:06;11517.00;11520.00;0.0000
2017.11.14 14:14;11517.00;11517.00;0.0000
2017.11.16 13:25;11459.00;11543.00;0.0000
2017.11.16 13:40;11459.00;11463.00;0.0000
2017.11.16 13:41;11459.00;11459.00;0.0000
2017.11.17 12:17;11550.00;11581.00;0.0000
2017.11.17 12:50;11550.00;11550.00;0.0000
2017.11.23 12:15;11552.00;11592.00;0.0000
2017.11.23 12:42;11552.00;11536.00;0.0000
2017.11.23 13:56;11552.00;11552.00;0.0000
2017.11.30 09:49;11495.00;11560.00;0.0000
2017.11.30 09:55;11495.00;11502.00;0.0000
2017.11.30 09:56;11495.00;11495.00;0.0000
2017.12.01 09:47;11580.00;11478.00;0.0000
2017.12.01 10:29;11580.00;11591.00;0.0000
2017.12.01 10:30;11580.00;11580.00;0.0000
2017.12.01 10:58;11520.00;11612.00;0.0000
2017.12.01 11:02;11520.00;11526.00;0.0000
2017.12.01 11:11;11520.00;11520.00;0.0000
2017.12.04 10:20;11460.00;11571.00;0.0000
2017.12.04 11:08;11460.00;11469.00;0.0000
2017.12.04 11:09;11460.00;11460.00;0.0000
2017.12.05 12:01;11534.00;11448.00;0.0000
2017.12.05 12:41;11534.00;11542.00;0.0000
2017.12.05 12:45;11534.00;11534.00;0.0000
2017.12.06 09:45;11598.00;11469.00;0.0000
2017.12.06 10:55;11598.00;11615.00;0.0000
2017.12.06 10:55;11598.00;11598.00;0.0000
2017.12.07 10:55;11717.00;11597.00;0.0000
2017.12.07 11:23;11717.00;11733.00;0.0000
2017.12.07 11:26;11717.00;11717.00;0.0000
2017.12.11 12:12;11789.00;11706.00;0.0000
2017.12.11 13:00;11789.00;11836.00;0.0000
2017.12.11 13:32;11789.00;11789.00;0.0000
2017.12.12 09:16;11749.00;11805.00;0.0000
2017.12.12 09:38;11749.00;11752.00;0.0000
2017.12.12 09:46;11749.00;11749.00;0.0000
2017.12.12 14:26;11864.00;11739.00;0.0000
2017.12.12 15:39;11864.00;11870.00;0.0000
2017.12.12 15:40;11864.00;11864.00;0.0000
2017.12.14 09:43;11784.00;11891.00;0.0000
2017.12.14 10:00;11784.00;11794.00;0.0000
2017.12.14 10:12;11784.00;11784.00;0.0000
2017.12.15 09:22;11901.00;11777.00;0.0000
2017.12.15 10:19;11901.00;11901.00;0.0000
2017.12.15 10:20;11901.00;11901.00;0.0000
2017.12.15 10:44;11856.00;11916.00;0.0000
2017.12.15 10:46;11856.00;11892.00;0.0000
2017.12.15 10:49;11856.00;11856.00;0.0000
2017.12.18 10:49;11863.00;11912.00;0.0000
2017.12.18 11:15;11863.00;11830.00;0.0000
2017.12.18 12:18;11863.00;11863.00;0.0000
2017.12.19 14:59;11921.00;11834.00;0.0000
2017.12.19 16:42;11921.00;11932.00;0.0000
2017.12.19 16:45;11921.00;11921.00;0.0000
2017.12.22 11:01;11987.00;11899.00;0.0000
2017.12.22 11:29;11987.00;12018.00;0.0000
2017.12.22 12:10;11987.00;11987.00;0.0000
2017.12.27 10:00;11959.00;11994.00;0.0000
2017.12.27 10:02;11959.00;11961.00;0.0000
2017.12.27 10:27;11959.00;11959.00;0.0000
2018.01.03 11:24;11921.00;11981.00;0.0000
2018.01.03 11:31;11921.00;11923.00;0.0000
2018.01.03 11:32;11921.00;11921.00;0.0000
2018.01.05 11:21;11982.00;11896.00;0.0000
2018.01.05 12:45;11982.00;11994.00;0.0000
2018.01.05 13:12;11982.00;11982.00;0.0000
2018.01.08 09:10;12047.00;11969.00;0.0000
2018.01.08 10:09;12047.00;12058.00;0.0000
2018.01.08 10:10;12047.00;12047.00;0.0000
2018.01.08 11:17;12125.00;12035.00;0.0000
2018.01.08 12:22;12125.00;12132.00;0.0000
2018.01.08 12:25;12125.00;12125.00;0.0000
2018.01.09 13:35;12106.00;12159.00;0.0000
2018.01.09 14:20;12106.00;12110.00;0.0000
2018.01.09 15:12;12106.00;12106.00;0.0000
2018.01.12 11:24;12114.00;12090.00;0.0000
2018.01.12 11:59;12114.00;12205.00;0.0000
2018.01.12 13:59;12114.00;12114.00;0.0000
2018.01.16 09:45;12083.00;12097.00;0.0000
2018.01.16 10:34;12083.00;12173.00;0.0000
2018.01.16 11:57;12083.00;12083.00;0.0000
