Data;Balance
2017.03.31 11:11;11456.00
2017.03.31 11:45;11474.00
2017.03.31 11:52;11474.00
2017.03.31 12:15;11474.00
2017.04.03 10:15;11518.00
2017.04.03 10:48;11518.00
2017.04.03 11:00;11518.00
2017.04.03 11:11;11468.00
2017.04.03 11:30;11468.00
2017.04.03 11:46;11468.00
2017.04.03 12:05;11510.00
2017.04.03 12:05;11510.00
2017.04.04 10:18;11557.00
2017.04.04 10:33;11557.00
2017.04.04 10:33;11557.00
2017.04.05 10:31;11632.00
2017.04.05 12:00;11632.00
2017.04.05 12:00;11632.00
2017.04.06 10:50;11660.00
2017.04.06 11:36;11660.00
2017.04.06 11:45;11660.00
2017.04.10 10:14;11758.00
2017.04.10 11:23;11758.00
2017.04.10 11:23;11758.00
2017.04.10 11:55;11748.00
2017.04.10 12:05;11748.00
2017.04.10 12:15;11748.00
2017.04.11 10:08;11794.00
2017.04.11 10:30;11794.00
2017.04.11 10:30;11794.00
2017.04.13 10:09;11839.00
2017.04.13 10:39;11839.00
2017.04.13 10:46;11839.00
2017.04.13 11:26;11859.00
2017.04.13 11:45;11859.00
2017.04.13 12:15;11859.00
2017.04.17 10:42;11809.00
2017.04.17 10:54;11809.00
2017.04.17 10:55;11809.00
2017.04.17 11:45;11759.00
2017.04.17 12:05;11759.00
2017.04.17 12:12;11759.00
2017.04.19 10:14;11833.00
2017.04.19 11:17;11833.00
2017.04.19 11:17;11833.00
2017.04.20 10:36;11899.00
2017.04.20 10:56;11899.00
2017.04.20 11:00;11899.00
2017.04.20 12:05;11922.00
2017.04.20 12:15;11922.00
2017.04.25 10:30;12009.00
2017.04.25 11:05;12009.00
2017.04.25 11:05;12009.00
2017.04.25 11:40;11959.00
2017.04.25 11:58;11959.00
2017.04.25 11:59;11959.00
2017.04.26 10:27;12004.00
2017.04.26 11:08;12004.00
2017.04.26 11:08;12004.00
2017.04.26 11:23;11954.00
2017.04.26 11:46;11954.00
2017.04.26 11:48;11954.00
2017.04.27 10:10;12010.00
2017.04.27 10:35;12010.00
2017.04.27 10:35;12010.00
2017.04.27 11:27;11959.00
2017.04.27 11:49;11959.00
2017.04.27 11:52;11959.00
2017.04.28 09:41;12007.00
2017.04.28 10:28;12007.00
2017.04.28 10:28;12007.00
2017.04.28 11:11;11957.00
2017.04.28 11:20;11957.00
2017.04.28 11:28;11957.00
2017.05.02 09:54;11907.00
2017.05.02 10:09;11907.00
2017.05.02 10:10;11907.00
2017.05.03 09:32;11856.00
2017.05.03 10:11;11856.00
2017.05.03 10:13;11856.00
2017.05.03 11:21;11805.00
2017.05.03 11:45;11805.00
2017.05.03 11:46;11805.00
2017.05.04 09:57;11754.00
2017.05.04 10:32;11754.00
2017.05.04 10:33;11754.00
2017.05.04 11:27;11696.00
2017.05.04 11:38;11696.00
2017.05.04 11:40;11696.00
2017.05.05 09:40;11712.00
2017.05.05 09:41;11712.00
2017.05.05 09:41;11712.00
2017.05.05 10:08;11662.00
2017.05.05 10:32;11662.00
2017.05.05 10:33;11662.00
2017.05.05 12:05;11681.00
2017.05.05 12:10;11681.00
2017.05.05 12:15;11681.00
2017.05.08 10:25;11728.00
2017.05.08 10:35;11728.00
2017.05.08 10:35;11728.00
2017.05.08 12:14;11787.00
2017.05.08 12:15;11787.00
2017.05.09 11:33;11737.00
2017.05.09 12:09;11737.00
2017.05.09 12:11;11737.00
2017.05.11 09:30;11773.00
2017.05.11 10:01;11773.00
2017.05.11 10:01;11773.00
2017.05.11 10:35;11835.00
2017.05.11 10:56;11835.00
2017.05.11 10:56;11835.00
2017.05.12 10:34;11785.00
2017.05.12 10:50;11785.00
2017.05.12 10:53;11785.00
2017.05.15 10:31;11861.00
2017.05.15 10:31;11861.00
2017.05.16 10:07;11905.00
2017.05.16 10:38;11905.00
2017.05.16 10:38;11905.00
2017.05.17 10:17;11831.00
2017.05.17 10:57;11831.00
2017.05.17 11:01;11831.00
2017.05.17 11:35;11780.00
2017.05.17 11:58;11780.00
2017.05.17 11:59;11780.00
2017.05.23 09:11;11862.00
2017.05.23 09:17;11862.00
2017.05.23 09:17;11862.00
2017.05.23 09:25;11950.00
2017.05.23 09:51;11950.00
2017.05.23 09:51;11950.00
2017.05.23 10:31;11900.00
2017.05.23 10:40;11900.00
2017.05.23 10:41;11900.00
2017.05.24 10:39;11950.00
2017.05.24 10:47;11950.00
2017.05.25 09:42;12029.00
2017.05.25 10:35;12029.00
2017.05.25 10:36;12029.00
2017.05.25 11:34;12153.00
2017.05.25 11:51;12153.00
2017.05.25 11:51;12153.00
2017.05.26 10:36;12095.00
2017.05.26 10:46;12095.00
2017.05.26 10:47;12095.00
2017.05.26 12:02;12112.00
2017.05.26 12:11;12112.00
2017.05.26 12:15;12112.00
2017.05.29 10:31;12163.00
2017.05.29 11:25;12163.00
2017.05.29 11:29;12163.00
2017.05.30 09:45;12205.00
2017.05.30 09:53;12205.00
2017.05.30 09:53;12205.00
2017.05.30 11:16;12201.00
2017.05.30 11:39;12201.00
2017.05.30 12:15;12201.00
2017.05.31 10:00;12150.00
2017.05.31 10:28;12150.00
2017.05.31 10:30;12150.00
2017.06.01 10:45;12081.00
2017.06.01 11:59;12081.00
2017.06.01 12:00;12081.00
2017.06.02 10:05;12146.00
2017.06.02 10:58;12146.00
2017.06.02 10:58;12146.00
2017.06.02 11:52;12158.00
2017.06.02 12:08;12158.00
2017.06.02 12:15;12158.00
2017.06.05 10:20;12220.00
2017.06.05 10:47;12220.00
2017.06.05 10:47;12220.00
2017.06.05 11:45;12251.00
2017.06.05 12:12;12251.00
2017.06.05 12:15;12251.00
2017.06.06 09:45;12280.00
2017.06.06 10:03;12280.00
2017.06.06 10:03;12280.00
2017.06.06 11:29;12284.00
2017.06.06 12:06;12284.00
2017.06.06 12:15;12284.00
2017.06.07 11:13;12360.00
2017.06.07 11:50;12360.00
2017.06.07 11:50;12360.00
2017.06.08 11:35;12353.00
2017.06.08 12:12;12353.00
2017.06.08 12:15;12353.00
2017.06.09 09:25;12397.00
2017.06.09 09:55;12397.00
2017.06.09 09:55;12397.00
2017.06.09 10:34;12463.00
2017.06.09 10:55;12463.00
2017.06.09 10:55;12463.00
2017.06.12 09:37;12408.00
2017.06.12 10:09;12408.00
2017.06.12 10:10;12408.00
2017.06.12 10:33;12357.00
2017.06.12 10:50;12357.00
2017.06.12 10:51;12357.00
2017.06.13 10:44;12418.00
2017.06.13 11:00;12418.00
2017.06.13 11:00;12418.00
2017.06.13 11:40;12427.00
2017.06.13 12:00;12427.00
2017.06.13 12:15;12427.00
2017.06.16 10:06;12364.00
2017.06.16 11:55;12364.00
2017.06.16 12:09;12364.00
2017.06.19 10:20;12314.00
2017.06.19 11:06;12314.00
2017.06.19 11:08;12314.00
2017.06.20 11:42;12312.00
2017.06.20 12:11;12312.00
2017.06.20 12:15;12312.00
2017.06.21 10:36;12250.00
2017.06.21 11:27;12250.00
2017.06.21 11:30;12250.00
2017.06.22 10:36;12217.00
2017.06.22 12:10;12217.00
2017.06.22 12:15;12217.00
2017.06.23 10:55;12272.00
2017.06.23 11:31;12272.00
2017.06.23 11:31;12272.00
2017.06.23 11:53;12284.00
2017.06.23 12:14;12284.00
2017.06.23 12:15;12284.00
2017.06.27 11:15;12330.00
2017.06.27 12:04;12330.00
2017.06.27 12:09;12330.00
2017.06.28 10:43;12354.00
2017.06.28 10:43;12354.00
2017.06.28 11:40;12378.00
2017.06.28 12:04;12378.00
2017.06.28 12:15;12378.00
2017.06.29 10:12;12468.00
2017.06.29 10:43;12468.00
2017.06.29 10:43;12468.00
2017.06.30 10:14;12462.00
2017.06.30 10:45;12462.00
2017.06.30 11:40;12462.00
2017.07.03 10:44;12494.00
2017.07.03 12:08;12494.00
2017.07.03 12:15;12494.00
2017.07.04 10:07;12535.00
2017.07.04 11:16;12535.00
2017.07.04 11:16;12535.00
2017.07.04 11:52;12517.00
2017.07.04 12:14;12517.00
2017.07.04 12:15;12517.00
2017.07.05 09:10;12535.00
2017.07.05 09:11;12535.00
2017.07.05 09:11;12535.00
2017.07.05 10:23;12553.00
2017.07.05 10:37;12553.00
2017.07.05 10:37;12553.00
2017.07.05 12:00;12579.00
2017.07.05 12:10;12579.00
2017.07.05 12:15;12579.00
2017.07.06 10:31;12528.00
2017.07.06 11:05;12528.00
2017.07.06 11:06;12528.00
2017.07.07 10:30;12608.00
2017.07.07 11:20;12608.00
2017.07.07 11:20;12608.00
2017.07.10 10:12;12558.00
2017.07.10 10:33;12558.00
2017.07.10 10:35;12558.00
2017.07.10 11:22;12508.00
2017.07.10 11:45;12508.00
2017.07.10 11:52;12508.00
2017.07.11 10:20;12529.00
2017.07.11 11:17;12529.00
2017.07.11 11:17;12529.00
2017.07.13 11:06;12524.00
2017.07.13 11:16;12524.00
2017.07.13 12:15;12524.00
2017.07.14 10:31;12540.00
2017.07.14 10:56;12540.00
2017.07.14 12:15;12540.00
2017.07.17 09:18;12574.00
2017.07.17 09:32;12574.00
2017.07.17 09:32;12574.00
2017.07.17 11:52;12593.00
2017.07.17 12:05;12593.00
2017.07.17 12:15;12593.00
2017.07.18 09:42;12617.00
2017.07.18 10:19;12617.00
2017.07.18 10:19;12617.00
2017.07.18 11:38;12616.00
2017.07.18 11:49;12616.00
2017.07.18 12:15;12616.00
2017.07.19 10:36;12642.00
2017.07.19 11:15;12642.00
2017.07.19 11:15;12642.00
2017.07.20 10:30;12663.00
2017.07.20 10:48;12663.00
2017.07.20 10:48;12663.00
2017.07.21 10:01;12693.00
2017.07.21 10:12;12693.00
2017.07.21 10:12;12693.00
2017.07.21 10:20;12729.00
2017.07.21 10:22;12729.00
2017.07.21 10:22;12729.00
2017.07.21 11:40;12706.00
2017.07.21 12:10;12706.00
2017.07.21 12:15;12706.00
2017.07.24 10:44;12656.00
2017.07.24 11:05;12656.00
2017.07.24 11:07;12656.00
2017.07.24 11:53;12688.00
2017.07.24 12:13;12688.00
2017.07.24 12:15;12688.00
2017.07.25 10:55;12697.00
2017.07.25 11:35;12697.00
2017.07.25 11:40;12697.00
2017.07.25 11:51;12685.00
2017.07.25 12:02;12685.00
2017.07.25 12:15;12685.00
2017.07.26 10:07;12724.00
2017.07.26 10:25;12724.00
2017.07.26 10:25;12724.00
2017.07.28 10:33;12772.00
2017.07.28 10:50;12772.00
2017.07.28 10:50;12772.00
2017.08.01 10:30;12722.00
2017.08.01 11:05;12722.00
2017.08.01 11:06;12722.00
2017.08.01 11:47;12689.00
2017.08.01 12:03;12689.00
2017.08.01 12:15;12689.00
2017.08.02 10:31;12731.00
2017.08.02 10:51;12731.00
2017.08.02 10:51;12731.00
2017.08.02 11:59;12701.00
2017.08.02 12:12;12701.00
2017.08.02 12:15;12701.00
2017.08.03 10:04;12735.00
2017.08.03 10:23;12735.00
2017.08.03 10:23;12735.00
2017.08.03 11:11;12741.00
2017.08.03 11:23;12741.00
2017.08.03 12:15;12741.00
2017.08.04 10:42;12807.00
2017.08.04 10:58;12807.00
2017.08.04 10:58;12807.00
2017.08.04 11:52;12834.00
2017.08.04 12:13;12834.00
2017.08.04 12:15;12834.00
2017.08.07 10:35;12799.00
2017.08.07 11:24;12799.00
2017.08.07 12:15;12799.00
2017.08.08 10:30;12827.00
2017.08.08 10:33;12827.00
2017.08.08 10:33;12827.00
2017.08.09 10:46;12856.00
2017.08.09 11:31;12856.00
2017.08.09 12:00;12856.00
2017.08.10 10:15;12805.00
2017.08.10 10:45;12805.00
2017.08.10 10:46;12805.00
2017.08.10 11:59;12807.00
2017.08.10 12:09;12807.00
2017.08.10 12:15;12807.00
2017.08.11 09:48;12821.00
2017.08.11 09:54;12821.00
2017.08.11 09:54;12821.00
2017.08.11 10:27;12883.00
2017.08.11 10:40;12883.00
2017.08.11 10:40;12883.00
2017.08.11 11:37;12833.00
2017.08.11 11:41;12833.00
2017.08.11 11:56;12833.00
2017.08.15 10:33;12783.00
2017.08.15 10:35;12783.00
2017.08.15 10:38;12783.00
2017.08.15 10:50;12791.00
2017.08.15 11:03;12791.00
2017.08.15 12:15;12791.00
2017.08.17 10:12;12740.00
2017.08.17 10:23;12740.00
2017.08.17 11:11;12740.00
2017.08.17 11:44;12796.00
2017.08.17 12:08;12796.00
2017.08.17 12:15;12796.00
2017.08.18 10:18;12882.00
2017.08.18 10:59;12882.00
2017.08.18 10:59;12882.00
2017.08.18 11:33;12929.00
2017.08.18 11:42;12929.00
2017.08.18 11:42;12929.00
2017.08.21 10:49;12936.00
2017.08.21 11:22;12936.00
2017.08.21 11:40;12936.00
2017.08.23 09:31;12979.00
2017.08.23 10:13;12979.00
2017.08.23 10:13;12979.00
2017.08.23 11:07;13061.00
2017.08.23 11:46;13061.00
2017.08.23 11:46;13061.00
2017.08.24 10:52;13011.00
2017.08.24 11:07;13011.00
2017.08.24 11:15;13011.00
2017.08.25 10:07;13049.00
2017.08.25 10:37;13049.00
2017.08.25 10:37;13049.00
2017.08.25 10:59;13087.00
2017.08.25 11:30;13087.00
2017.08.25 11:30;13087.00
2017.08.28 10:09;13140.00
2017.08.28 11:15;13140.00
2017.08.28 11:15;13140.00
2017.08.28 11:21;13169.00
2017.08.28 11:25;13169.00
2017.08.28 11:25;13169.00
2017.08.29 10:30;13227.00
2017.08.29 12:09;13227.00
2017.08.29 12:09;13227.00
2017.08.30 09:33;13254.00
2017.08.30 10:14;13254.00
2017.08.30 10:14;13254.00
2017.08.31 10:22;13333.00
2017.08.31 11:37;13333.00
2017.08.31 11:37;13333.00
2017.09.04 10:40;13393.00
2017.09.04 11:44;13393.00
2017.09.04 11:44;13393.00
2017.09.06 10:20;13343.00
2017.09.06 10:29;13343.00
2017.09.06 10:32;13343.00
2017.09.06 10:44;13349.00
2017.09.06 11:30;13349.00
2017.09.06 12:15;13349.00
2017.09.08 09:48;13406.00
2017.09.08 10:00;13406.00
2017.09.08 10:00;13406.00
2017.09.08 11:07;13345.00
2017.09.08 11:35;13345.00
2017.09.08 11:37;13345.00
2017.09.08 11:59;13341.00
2017.09.08 12:04;13341.00
2017.09.08 12:15;13341.00
2017.09.11 11:40;13291.00
2017.09.11 11:59;13291.00
2017.09.11 12:00;13291.00
2017.09.12 10:05;13353.00
2017.09.12 10:30;13353.00
2017.09.12 10:30;13353.00
2017.09.12 11:45;13303.00
2017.09.12 12:10;13303.00
2017.09.12 12:12;13303.00
2017.09.13 10:31;13381.00
2017.09.13 11:37;13381.00
2017.09.13 11:40;13381.00
2017.09.13 12:04;13373.00
2017.09.13 12:11;13373.00
2017.09.13 12:15;13373.00
2017.09.14 10:30;13322.00
2017.09.14 10:33;13322.00
2017.09.14 10:34;13322.00
2017.09.14 10:45;13388.00
2017.09.14 11:33;13388.00
2017.09.14 12:13;13388.00
2017.09.15 09:35;13425.00
2017.09.15 09:59;13425.00
2017.09.15 09:59;13425.00
2017.09.15 10:47;13375.00
2017.09.15 10:52;13375.00
2017.09.15 10:55;13375.00
2017.09.18 09:43;13407.00
2017.09.18 10:01;13407.00
2017.09.18 10:01;13407.00
2017.09.18 10:31;13458.00
2017.09.18 10:38;13458.00
2017.09.18 10:38;13458.00
2017.09.18 12:02;13487.00
2017.09.18 12:15;13487.00
2017.09.19 09:43;13549.00
2017.09.19 10:19;13549.00
2017.09.19 10:19;13549.00
2017.09.19 10:33;13498.00
2017.09.19 10:55;13498.00
2017.09.19 10:56;13498.00
2017.09.20 10:21;13558.00
2017.09.20 11:30;13558.00
2017.09.20 11:30;13558.00
2017.09.21 10:04;13653.00
2017.09.21 10:59;13653.00
2017.09.21 11:00;13653.00
2017.09.22 09:20;13588.00
2017.09.22 10:12;13588.00
2017.09.22 10:14;13588.00
2017.09.22 11:15;13624.00
2017.09.22 11:24;13624.00
2017.09.22 11:24;13624.00
2017.09.25 10:03;13660.00
2017.09.25 10:11;13660.00
2017.09.25 10:11;13660.00
2017.09.26 10:30;13610.00
2017.09.26 10:40;13610.00
2017.09.26 11:08;13610.00
2017.09.26 11:52;13657.00
2017.09.26 12:14;13657.00
2017.09.26 12:15;13657.00
2017.09.27 09:37;13717.00
2017.09.27 10:31;13717.00
2017.09.27 10:31;13717.00
2017.09.27 10:42;13766.00
2017.09.27 10:47;13766.00
2017.09.27 10:47;13766.00
2017.09.28 10:07;13816.00
2017.09.28 10:07;13816.00
2017.09.28 10:57;13895.00
2017.09.28 11:01;13895.00
2017.09.28 11:01;13895.00
2017.09.29 10:51;13820.00
2017.09.29 11:51;13820.00
2017.09.29 11:52;13820.00
2017.10.02 11:00;13919.00
2017.10.02 11:39;13919.00
2017.10.02 11:39;13919.00
2017.10.03 10:08;13869.00
2017.10.03 10:39;13869.00
2017.10.03 10:40;13869.00
2017.10.04 09:50;13901.00
2017.10.04 10:17;13901.00
2017.10.04 10:25;13901.00
2017.10.04 11:00;13964.00
2017.10.04 11:44;13964.00
2017.10.04 11:44;13964.00
2017.10.05 11:35;14033.00
2017.10.05 12:14;14033.00
2017.10.05 12:15;14033.00
2017.10.06 11:31;13994.00
2017.10.06 12:00;13994.00
2017.10.06 12:15;13994.00
2017.10.09 10:25;13943.00
2017.10.09 10:40;13943.00
2017.10.09 10:53;13943.00
2017.10.10 09:57;13893.00
2017.10.10 10:06;13893.00
2017.10.10 10:07;13893.00
2017.10.10 10:55;13979.00
2017.10.10 11:20;13979.00
2017.10.10 11:30;13979.00
2017.10.10 11:47;13988.00
2017.10.10 11:49;13988.00
2017.10.10 11:49;13988.00
2017.10.11 10:08;14029.00
2017.10.11 10:14;14029.00
2017.10.11 10:14;14029.00
2017.10.11 11:14;14003.00
2017.10.11 11:23;14003.00
2017.10.11 12:15;14003.00
2017.10.13 10:32;14068.00
2017.10.13 11:29;14068.00
2017.10.13 11:36;14068.00
2017.10.16 10:31;14092.00
2017.10.16 11:46;14092.00
2017.10.16 12:11;14092.00
2017.10.17 10:50;14041.00
2017.10.17 11:36;14041.00
2017.10.17 11:39;14041.00
2017.10.20 10:40;14071.00
2017.10.20 11:30;14071.00
2017.10.20 12:15;14071.00
2017.10.23 09:20;14020.00
2017.10.23 10:05;14020.00
2017.10.23 10:07;14020.00
2017.10.23 11:29;14034.00
2017.10.23 11:48;14034.00
2017.10.23 12:15;14034.00
2017.10.24 10:53;14030.00
2017.10.24 11:45;14030.00
2017.10.24 12:15;14030.00
2017.10.25 11:15;14136.00
2017.10.25 11:56;14136.00
2017.10.25 11:56;14136.00
2017.10.26 10:03;14160.00
2017.10.26 10:39;14160.00
2017.10.26 10:45;14160.00
2017.10.26 11:46;14196.00
2017.10.26 11:51;14196.00
2017.10.26 11:51;14196.00
2017.10.27 10:35;14263.00
2017.10.27 10:44;14263.00
2017.10.27 10:44;14263.00
2017.10.27 11:50;14213.00
2017.10.27 12:01;14213.00
2017.10.27 12:02;14213.00
2017.10.30 10:11;14162.00
2017.10.30 10:23;14162.00
2017.10.30 10:24;14162.00
2017.10.30 11:26;14216.00
2017.10.30 12:01;14216.00
2017.10.30 12:06;14216.00
2017.10.31 10:04;14255.00
2017.10.31 10:44;14255.00
2017.10.31 11:00;14255.00
2017.11.03 10:30;14296.00
2017.11.03 10:31;14296.00
2017.11.03 10:31;14296.00
2017.11.03 11:10;14394.00
2017.11.03 11:31;14394.00
2017.11.03 11:31;14394.00
2017.11.06 09:56;14344.00
2017.11.06 10:08;14344.00
2017.11.06 10:09;14344.00
2017.11.06 11:10;14437.00
2017.11.06 11:10;14437.00
2017.11.06 11:25;14485.00
2017.11.06 11:55;14485.00
2017.11.06 11:55;14485.00
2017.11.07 11:45;14511.00
2017.11.07 12:14;14511.00
2017.11.07 12:15;14511.00
2017.11.08 09:42;14461.00
2017.11.08 11:04;14461.00
2017.11.08 11:05;14461.00
2017.11.08 11:42;14446.00
2017.11.08 12:11;14446.00
2017.11.08 12:15;14446.00
2017.11.09 10:01;14539.00
2017.11.09 10:54;14539.00
2017.11.09 10:55;14539.00
2017.11.10 10:15;14488.00
2017.11.10 10:42;14488.00
2017.11.10 10:45;14488.00
2017.11.13 09:17;14524.00
2017.11.13 09:17;14524.00
2017.11.13 10:49;14598.00
2017.11.13 10:55;14598.00
2017.11.13 10:55;14598.00
2017.11.13 11:33;14675.00
2017.11.13 11:40;14675.00
2017.11.13 11:40;14675.00
2017.11.14 10:30;14739.00
2017.11.14 10:31;14739.00
2017.11.14 12:10;14766.00
2017.11.14 12:14;14766.00
2017.11.14 12:15;14766.00
2017.11.16 10:20;14716.00
2017.11.16 11:03;14716.00
2017.11.16 11:06;14716.00
2017.11.17 10:10;14777.00
2017.11.17 10:21;14777.00
2017.11.17 10:21;14777.00
2017.11.17 11:46;14837.00
2017.11.17 11:52;14837.00
2017.11.17 11:52;14837.00
