<DATE>;<BALANCE>;<EQUITY>;<DEPOSIT LOAD>
2017.02.22 10:13;10463.00;10544.00;0.0000
2017.02.22 11:54;10463.00;10466.00;0.0000
2017.02.22 11:55;10463.00;10463.00;0.0000
2017.02.24 10:32;10476.00;10451.00;0.0000
2017.02.24 12:00;10476.00;10604.00;0.0000
2017.02.24 17:25;10476.00;10476.00;0.0000
2017.03.02 10:06;10420.00;10486.00;0.0000
2017.03.02 10:26;10420.00;10426.00;0.0000
2017.03.02 10:27;10420.00;10420.00;0.0000
2017.03.03 11:33;10492.00;10404.00;0.0000
2017.03.03 12:28;10492.00;10493.00;0.0000
2017.03.03 12:28;10492.00;10492.00;0.0000
2017.03.06 10:06;10532.00;10468.00;0.0000
2017.03.06 10:11;10532.00;10532.00;0.0000
2017.03.06 10:11;10532.00;10532.00;0.0000
2017.03.06 10:31;10586.00;10484.00;0.0000
2017.03.06 11:33;10586.00;10587.00;0.0000
2017.03.06 11:33;10586.00;10586.00;0.0000
2017.03.07 10:06;10617.00;10560.00;0.0000
2017.03.07 10:20;10617.00;10618.00;0.0000
2017.03.07 10:20;10617.00;10617.00;0.0000
2017.03.07 10:30;10678.00;10616.00;0.0000
2017.03.07 10:45;10678.00;10678.00;0.0000
2017.03.07 10:45;10678.00;10678.00;0.0000
2017.03.09 10:04;10779.00;10630.00;0.0000
2017.03.09 11:44;10779.00;10779.00;0.0000
2017.03.09 11:44;10779.00;10779.00;0.0000
2017.03.13 10:39;10739.00;10729.00;0.0000
2017.03.13 12:24;10739.00;10830.00;0.0000
2017.03.13 13:00;10739.00;10739.00;0.0000
2017.03.14 10:40;10683.00;10776.00;0.0000
2017.03.14 10:58;10683.00;10688.00;0.0000
2017.03.14 10:59;10683.00;10683.00;0.0000
2017.03.15 10:07;10702.00;10659.00;0.0000
2017.03.15 10:28;10702.00;10703.00;0.0000
2017.03.15 10:28;10702.00;10702.00;0.0000
2017.03.16 09:44;10855.00;10684.00;0.0000
2017.03.16 12:03;10855.00;10856.00;0.0000
2017.03.16 12:03;10855.00;10855.00;0.0000
2017.03.17 10:03;10933.00;10839.00;0.0000
2017.03.17 10:55;10933.00;10934.00;0.0000
2017.03.17 10:55;10933.00;10933.00;0.0000
2017.03.20 10:24;11084.00;10894.00;0.0000
2017.03.20 11:21;11084.00;11084.00;0.0000
2017.03.20 11:21;11084.00;11084.00;0.0000
2017.03.21 10:35;11014.00;11107.00;0.0000
2017.03.21 10:47;11014.00;11027.00;0.0000
2017.03.21 10:48;11014.00;11014.00;0.0000
2017.03.22 09:41;11152.00;10983.00;0.0000
2017.03.22 11:58;11152.00;11152.00;0.0000
2017.03.22 11:58;11152.00;11152.00;0.0000
2017.03.24 09:40;11225.00;11140.00;0.0000
2017.03.24 10:02;11225.00;11225.00;0.0000
2017.03.24 10:02;11225.00;11225.00;0.0000
2017.03.24 11:04;11250.00;11280.00;0.0000
2017.03.24 13:07;11250.00;11162.00;0.0000
2017.03.24 14:55;11250.00;11250.00;0.0000
2017.03.27 10:36;11325.00;11199.00;0.0000
2017.03.27 12:05;11325.00;11325.00;0.0000
2017.03.27 12:05;11325.00;11325.00;0.0000
2017.03.29 09:15;11360.00;11315.00;0.0000
2017.03.29 09:22;11360.00;11360.00;0.0000
2017.03.29 09:22;11360.00;11360.00;0.0000
2017.03.29 10:25;11320.00;11410.00;0.0000
2017.03.29 10:54;11320.00;11332.00;0.0000
2017.03.29 10:55;11320.00;11320.00;0.0000
2017.03.30 10:59;11404.00;11405.00;0.0000
2017.03.30 10:59;11404.00;11404.00;0.0000
2017.03.30 11:31;11456.00;11359.00;0.0000
2017.03.30 12:00;11456.00;11456.00;0.0000
2017.03.30 12:00;11456.00;11456.00;0.0000
2017.03.31 10:41;11527.00;11427.00;0.0000
2017.03.31 11:12;11527.00;11527.00;0.0000
2017.03.31 11:12;11527.00;11527.00;0.0000
2017.04.03 10:11;11588.00;11490.00;0.0000
2017.04.03 10:39;11588.00;11588.00;0.0000
2017.04.03 10:39;11588.00;11588.00;0.0000
2017.04.03 11:06;11622.00;11623.00;0.0000
2017.04.03 11:06;11622.00;11622.00;0.0000
2017.04.04 10:18;11656.00;11596.00;0.0000
2017.04.04 10:32;11656.00;11656.00;0.0000
2017.04.04 10:32;11656.00;11656.00;0.0000
2017.04.04 10:51;11701.00;11646.00;0.0000
2017.04.04 11:08;11701.00;11702.00;0.0000
2017.04.04 11:08;11701.00;11701.00;0.0000
2017.04.05 10:00;11778.00;11685.00;0.0000
2017.04.05 12:00;11778.00;11779.00;0.0000
2017.04.05 12:00;11778.00;11778.00;0.0000
2017.04.06 11:49;11738.00;11881.00;0.0000
2017.04.06 15:20;11738.00;11741.00;0.0000
2017.04.06 15:21;11738.00;11738.00;0.0000
2017.04.07 09:25;11836.00;11737.00;0.0000
2017.04.07 10:36;11836.00;11836.00;0.0000
2017.04.07 10:36;11836.00;11836.00;0.0000
2017.04.07 11:01;11752.00;11848.00;0.0000
2017.04.07 12:38;11752.00;11755.00;0.0000
2017.04.07 12:41;11752.00;11752.00;0.0000
2017.04.10 10:14;11816.00;11738.00;0.0000
2017.04.10 10:33;11816.00;11817.00;0.0000
2017.04.10 10:33;11816.00;11816.00;0.0000
2017.04.10 10:42;11745.00;11823.00;0.0000
2017.04.10 11:27;11745.00;11746.00;0.0000
2017.04.10 11:30;11745.00;11745.00;0.0000
2017.04.11 10:08;11793.00;11724.00;0.0000
2017.04.11 10:30;11793.00;11794.00;0.0000
2017.04.11 10:30;11793.00;11793.00;0.0000
2017.04.12 10:25;11753.00;11742.00;0.0000
2017.04.12 11:13;11753.00;11862.00;0.0000
2017.04.12 14:00;11753.00;11753.00;0.0000
2017.04.13 09:56;11862.00;11748.00;0.0000
2017.04.13 11:06;11862.00;11862.00;0.0000
2017.04.13 11:06;11862.00;11862.00;0.0000
2017.04.13 11:13;11917.00;11855.00;0.0000
2017.04.13 11:26;11917.00;11918.00;0.0000
2017.04.13 11:26;11917.00;11917.00;0.0000
2017.04.18 10:32;11949.00;11865.00;0.0000
2017.04.18 10:52;11949.00;11949.00;0.0000
2017.04.18 10:52;11949.00;11949.00;0.0000
2017.04.19 10:14;12015.00;11919.00;0.0000
2017.04.19 11:16;12015.00;12016.00;0.0000
2017.04.19 11:16;12015.00;12015.00;0.0000
2017.04.20 11:05;12080.00;12014.00;0.0000
2017.04.20 11:22;12080.00;12080.00;0.0000
2017.04.20 11:22;12080.00;12080.00;0.0000
2017.04.25 10:30;12158.00;12027.00;0.0000
2017.04.25 11:05;12158.00;12158.00;0.0000
2017.04.25 11:05;12158.00;12158.00;0.0000
2017.04.26 10:04;12182.00;12145.00;0.0000
2017.04.26 10:13;12182.00;12182.00;0.0000
2017.04.26 10:13;12182.00;12182.00;0.0000
2017.04.27 10:10;12242.00;12167.00;0.0000
2017.04.27 10:35;12242.00;12243.00;0.0000
2017.04.27 10:35;12242.00;12242.00;0.0000
2017.04.28 09:25;12284.00;12239.00;0.0000
2017.04.28 09:54;12284.00;12285.00;0.0000
2017.04.28 09:54;12284.00;12284.00;0.0000
2017.04.28 10:29;12321.00;12255.00;0.0000
2017.04.28 10:32;12321.00;12322.00;0.0000
2017.04.28 10:36;12321.00;12321.00;0.0000
2017.05.02 09:37;12266.00;12334.00;0.0000
2017.05.02 10:09;12266.00;12275.00;0.0000
2017.05.02 10:10;12266.00;12266.00;0.0000
2017.05.03 09:26;12296.00;12264.00;0.0000
2017.05.03 09:29;12296.00;12296.00;0.0000
2017.05.03 09:29;12296.00;12296.00;0.0000
2017.05.04 09:57;12234.00;12303.00;0.0000
2017.05.04 10:30;12234.00;12236.00;0.0000
2017.05.04 10:31;12234.00;12234.00;0.0000
2017.05.05 09:36;12324.00;12232.00;0.0000
2017.05.05 10:11;12324.00;12324.00;0.0000
2017.05.05 10:11;12324.00;12324.00;0.0000
2017.05.05 10:46;12258.00;12328.00;0.0000
2017.05.05 11:00;12258.00;12260.00;0.0000
2017.05.05 11:12;12258.00;12258.00;0.0000
2017.05.08 10:18;12285.00;12205.00;0.0000
2017.05.08 10:33;12285.00;12285.00;0.0000
2017.05.08 10:33;12285.00;12285.00;0.0000
2017.05.08 10:41;12223.00;12292.00;0.0000
2017.05.08 11:18;12223.00;12234.00;0.0000
2017.05.08 11:34;12223.00;12223.00;0.0000
2017.05.10 11:24;12160.00;12242.00;0.0000
2017.05.10 11:42;12160.00;12161.00;0.0000
2017.05.10 11:50;12160.00;12160.00;0.0000
2017.05.11 09:40;12192.00;12159.00;0.0000
2017.05.11 09:55;12192.00;12192.00;0.0000
2017.05.11 09:55;12192.00;12192.00;0.0000
2017.05.11 11:03;12152.00;12266.00;0.0000
2017.05.11 15:00;12152.00;12155.00;0.0000
2017.05.11 15:06;12152.00;12152.00;0.0000
2017.05.12 11:53;12190.00;12200.00;0.0000
2017.05.12 12:47;12190.00;12124.00;0.0000
2017.05.12 17:19;12190.00;12190.00;0.0000
2017.05.15 09:51;12251.00;12166.00;0.0000
2017.05.15 10:26;12251.00;12252.00;0.0000
2017.05.15 10:26;12251.00;12251.00;0.0000
2017.05.15 11:07;12280.00;12221.00;0.0000
2017.05.15 11:14;12280.00;12280.00;0.0000
2017.05.15 11:14;12280.00;12280.00;0.0000
2017.05.16 09:48;12338.00;12255.00;0.0000
2017.05.16 10:44;12338.00;12339.00;0.0000
2017.05.16 10:44;12338.00;12338.00;0.0000
2017.05.16 10:53;12278.00;12349.00;0.0000
2017.05.16 11:40;12278.00;12279.00;0.0000
2017.05.16 11:41;12278.00;12278.00;0.0000
2017.05.17 10:17;12203.00;12302.00;0.0000
2017.05.17 11:06;12203.00;12206.00;0.0000
2017.05.17 11:54;12203.00;12203.00;0.0000
2017.05.22 10:46;12163.00;12369.00;0.0000
2017.05.22 12:08;12163.00;12165.00;0.0000
2017.05.22 12:12;12163.00;12163.00;0.0000
2017.05.23 09:25;12244.00;12161.00;0.0000
2017.05.23 09:48;12244.00;12244.00;0.0000
2017.05.23 09:48;12244.00;12244.00;0.0000
2017.05.23 10:21;12162.00;12277.00;0.0000
2017.05.23 10:41;12162.00;12165.00;0.0000
2017.05.23 11:02;12162.00;12162.00;0.0000
2017.05.24 10:13;12122.00;12104.00;0.0000
2017.05.24 10:39;12122.00;12257.00;0.0000
2017.05.24 11:27;12122.00;12122.00;0.0000
2017.05.25 09:42;12187.00;12077.00;0.0000
2017.05.25 10:30;12187.00;12187.00;0.0000
2017.05.25 10:30;12187.00;12187.00;0.0000
2017.05.25 11:13;12281.00;12150.00;0.0000
2017.05.25 11:44;12281.00;12282.00;0.0000
2017.05.25 11:44;12281.00;12281.00;0.0000
2017.05.26 09:10;12327.00;12280.00;0.0000
2017.05.26 09:22;12327.00;12327.00;0.0000
2017.05.26 09:22;12327.00;12327.00;0.0000
2017.05.26 10:02;12243.00;12355.00;0.0000
2017.05.26 10:50;12243.00;12250.00;0.0000
2017.05.26 10:51;12243.00;12243.00;0.0000
2017.05.29 09:10;12176.00;12244.00;0.0000
2017.05.29 09:39;12176.00;12178.00;0.0000
2017.05.29 09:47;12176.00;12176.00;0.0000
2017.05.30 09:30;12222.00;12168.00;0.0000
2017.05.30 09:52;12222.00;12222.00;0.0000
2017.05.30 09:52;12222.00;12222.00;0.0000
2017.05.30 10:08;12255.00;12196.00;0.0000
2017.05.30 10:31;12255.00;12256.00;0.0000
2017.05.30 10:31;12255.00;12255.00;0.0000
2017.05.31 09:26;12199.00;12264.00;0.0000
2017.05.31 10:30;12199.00;12201.00;0.0000
2017.05.31 10:35;12199.00;12199.00;0.0000
2017.06.01 10:26;12239.00;12184.00;0.0000
2017.06.01 10:34;12239.00;12240.00;0.0000
2017.06.01 10:34;12239.00;12239.00;0.0000
2017.06.01 10:45;12311.00;12238.00;0.0000
2017.06.01 11:04;12311.00;12311.00;0.0000
2017.06.01 11:04;12311.00;12311.00;0.0000
2017.06.02 10:05;12345.00;12284.00;0.0000
2017.06.02 10:34;12345.00;12346.00;0.0000
2017.06.02 10:34;12345.00;12345.00;0.0000
2017.06.02 11:28;12387.00;12270.00;0.0000
2017.06.02 12:28;12387.00;12387.00;0.0000
2017.06.02 12:28;12387.00;12387.00;0.0000
2017.06.06 09:20;12423.00;12371.00;0.0000
2017.06.06 10:04;12423.00;12423.00;0.0000
2017.06.06 10:04;12423.00;12423.00;0.0000
2017.06.06 10:16;12368.00;12441.00;0.0000
2017.06.06 11:00;12368.00;12370.00;0.0000
2017.06.06 11:01;12368.00;12368.00;0.0000
2017.06.07 11:13;12459.00;12333.00;0.0000
2017.06.07 12:26;12459.00;12460.00;0.0000
2017.06.07 12:26;12459.00;12459.00;0.0000
2017.06.08 09:52;12376.00;12477.00;0.0000
2017.06.08 10:52;12376.00;12377.00;0.0000
2017.06.08 10:53;12376.00;12376.00;0.0000
2017.06.09 10:34;12421.00;12330.00;0.0000
2017.06.09 10:55;12421.00;12422.00;0.0000
2017.06.09 10:55;12421.00;12421.00;0.0000
2017.06.12 09:37;12381.00;12475.00;0.0000
2017.06.12 10:06;12381.00;12388.00;0.0000
2017.06.12 10:08;12381.00;12381.00;0.0000
2017.06.13 10:44;12441.00;12355.00;0.0000
2017.06.13 10:56;12441.00;12442.00;0.0000
2017.06.13 10:56;12441.00;12441.00;0.0000
2017.06.13 12:00;12489.00;12412.00;0.0000
2017.06.13 13:16;12489.00;12489.00;0.0000
2017.06.13 13:16;12489.00;12489.00;0.0000
2017.06.14 11:29;12590.00;12473.00;0.0000
2017.06.14 15:43;12590.00;12591.00;0.0000
2017.06.14 15:43;12590.00;12590.00;0.0000
2017.06.16 09:21;12534.00;12612.00;0.0000
2017.06.16 10:50;12534.00;12538.00;0.0000
2017.06.16 11:51;12534.00;12534.00;0.0000
2017.06.19 10:20;12479.00;12569.00;0.0000
2017.06.19 11:05;12479.00;12481.00;0.0000
2017.06.19 11:06;12479.00;12479.00;0.0000
2017.06.20 09:31;12423.00;12488.00;0.0000
2017.06.20 10:12;12423.00;12429.00;0.0000
2017.06.20 10:30;12423.00;12423.00;0.0000
2017.06.21 09:05;12510.00;12422.00;0.0000
2017.06.21 11:08;12510.00;12510.00;0.0000
2017.06.21 11:08;12510.00;12510.00;0.0000
2017.06.22 09:59;12568.00;12504.00;0.0000
2017.06.22 10:36;12568.00;12569.00;0.0000
2017.06.22 10:36;12568.00;12568.00;0.0000
2017.06.23 09:36;12596.00;12558.00;0.0000
2017.06.23 09:56;12596.00;12596.00;0.0000
2017.06.23 09:56;12596.00;12596.00;0.0000
2017.06.23 10:20;12630.00;12595.00;0.0000
2017.06.23 10:35;12630.00;12631.00;0.0000
2017.06.23 10:35;12630.00;12630.00;0.0000
2017.06.26 12:05;12575.00;12653.00;0.0000
2017.06.26 13:18;12575.00;12576.00;0.0000
2017.06.26 13:21;12575.00;12575.00;0.0000
2017.06.27 11:15;12623.00;12571.00;0.0000
2017.06.27 11:38;12623.00;12623.00;0.0000
2017.06.27 11:38;12623.00;12623.00;0.0000
2017.06.28 10:32;12659.00;12609.00;0.0000
2017.06.28 10:38;12659.00;12660.00;0.0000
2017.06.28 10:38;12659.00;12659.00;0.0000
2017.06.29 10:12;12730.00;12633.00;0.0000
2017.06.29 12:25;12730.00;12731.00;0.0000
2017.06.29 12:25;12730.00;12730.00;0.0000
2017.07.03 09:11;12675.00;12749.00;0.0000
2017.07.03 09:54;12675.00;12677.00;0.0000
2017.07.03 09:56;12675.00;12675.00;0.0000
2017.07.04 12:31;12684.00;12648.00;0.0000
2017.07.04 13:43;12684.00;12685.00;0.0000
2017.07.04 13:43;12684.00;12684.00;0.0000
2017.07.05 10:38;12722.00;12723.00;0.0000
2017.07.05 10:38;12722.00;12722.00;0.0000
2017.07.06 10:31;12665.00;12761.00;0.0000
2017.07.06 11:29;12665.00;12669.00;0.0000
2017.07.06 11:30;12665.00;12665.00;0.0000
2017.07.07 10:12;12726.00;12652.00;0.0000
2017.07.07 11:04;12726.00;12727.00;0.0000
2017.07.07 11:04;12726.00;12726.00;0.0000
2017.07.10 10:12;12671.00;12759.00;0.0000
2017.07.10 11:53;12671.00;12673.00;0.0000
2017.07.10 11:54;12671.00;12671.00;0.0000
2017.07.11 10:39;12697.00;12659.00;0.0000
2017.07.11 11:13;12697.00;12697.00;0.0000
2017.07.11 11:13;12697.00;12697.00;0.0000
2017.07.13 10:53;12642.00;12731.00;0.0000
2017.07.13 14:22;12642.00;12644.00;0.0000
2017.07.13 16:23;12642.00;12642.00;0.0000
2017.07.17 09:11;12678.00;12641.00;0.0000
2017.07.17 09:32;12678.00;12679.00;0.0000
2017.07.17 09:32;12678.00;12678.00;0.0000
2017.07.17 10:55;12702.00;12637.00;0.0000
2017.07.17 12:32;12702.00;12702.00;0.0000
2017.07.17 12:32;12702.00;12702.00;0.0000
2017.07.18 11:49;12739.00;12687.00;0.0000
2017.07.18 14:37;12739.00;12739.00;0.0000
2017.07.18 14:37;12739.00;12739.00;0.0000
2017.07.21 09:57;12759.00;12760.00;0.0000
2017.07.21 09:57;12759.00;12759.00;0.0000
2017.07.21 10:20;12807.00;12758.00;0.0000
2017.07.21 10:23;12807.00;12819.00;0.0000
2017.07.21 10:25;12807.00;12807.00;0.0000
2017.07.25 10:55;12767.00;12759.00;0.0000
2017.07.25 12:02;12767.00;12843.00;0.0000
2017.07.25 16:48;12767.00;12767.00;0.0000
2017.07.26 10:07;12823.00;12758.00;0.0000
2017.07.26 10:27;12823.00;12824.00;0.0000
2017.07.26 10:27;12823.00;12823.00;0.0000
2017.07.26 11:24;12765.00;12773.00;0.0000
2017.07.26 11:25;12765.00;12765.00;0.0000
2017.07.27 10:55;12725.00;12806.00;0.0000
2017.07.27 11:59;12725.00;12727.00;0.0000
2017.07.27 12:00;12725.00;12725.00;0.0000
2017.07.28 10:33;12784.00;12703.00;0.0000
2017.07.28 11:40;12784.00;12784.00;0.0000
2017.07.28 11:40;12784.00;12784.00;0.0000
2017.07.31 10:21;12792.00;12765.00;0.0000
2017.07.31 11:38;12792.00;12842.00;0.0000
2017.07.31 17:25;12792.00;12792.00;0.0000
2017.08.02 10:31;12821.00;12778.00;0.0000
2017.08.02 10:35;12821.00;12821.00;0.0000
2017.08.02 10:35;12821.00;12821.00;0.0000
2017.08.04 09:36;12858.00;12790.00;0.0000
2017.08.04 10:55;12858.00;12859.00;0.0000
2017.08.04 10:55;12858.00;12858.00;0.0000
2017.08.07 10:32;12803.00;12878.00;0.0000
2017.08.07 11:24;12803.00;12804.00;0.0000
2017.08.07 12:21;12803.00;12803.00;0.0000
2017.08.08 10:20;12820.00;12801.00;0.0000
2017.08.08 10:23;12820.00;12820.00;0.0000
2017.08.08 10:23;12820.00;12820.00;0.0000
2017.08.08 11:31;12765.00;12855.00;0.0000
2017.08.08 11:59;12765.00;12778.00;0.0000
2017.08.08 12:00;12765.00;12765.00;0.0000
2017.08.09 11:31;12725.00;12814.00;0.0000
2017.08.09 12:45;12725.00;12727.00;0.0000
2017.08.09 12:51;12725.00;12725.00;0.0000
2017.08.10 10:15;12667.00;12747.00;0.0000
2017.08.10 10:44;12667.00;12672.00;0.0000
2017.08.10 10:45;12667.00;12667.00;0.0000
2017.08.11 10:27;12703.00;12655.00;0.0000
2017.08.11 10:36;12703.00;12704.00;0.0000
2017.08.11 10:36;12703.00;12703.00;0.0000
2017.08.11 10:50;12769.00;12702.00;0.0000
2017.08.11 11:00;12769.00;12769.00;0.0000
2017.08.11 11:00;12769.00;12769.00;0.0000
2017.08.14 09:24;12839.00;12745.00;0.0000
2017.08.14 10:08;12839.00;12840.00;0.0000
2017.08.14 10:08;12839.00;12839.00;0.0000
2017.08.14 10:20;12884.00;12837.00;0.0000
2017.08.14 10:21;12884.00;12884.00;0.0000
2017.08.14 10:21;12884.00;12884.00;0.0000
2017.08.16 12:51;12915.00;12996.00;0.0000
2017.08.16 15:12;12915.00;12855.00;0.0000
2017.08.16 17:25;12915.00;12915.00;0.0000
2017.08.17 10:12;12859.00;12939.00;0.0000
2017.08.17 11:11;12859.00;12867.00;0.0000
2017.08.17 11:12;12859.00;12859.00;0.0000
2017.08.21 11:22;12889.00;12897.00;0.0000
2017.08.21 12:23;12889.00;12830.00;0.0000
2017.08.21 14:40;12889.00;12889.00;0.0000
2017.08.23 09:07;12950.00;12887.00;0.0000
2017.08.23 10:14;12950.00;12951.00;0.0000
2017.08.23 10:14;12950.00;12950.00;0.0000
2017.08.23 10:30;12968.00;12929.00;0.0000
2017.08.23 10:31;12968.00;12968.00;0.0000
2017.08.23 10:31;12968.00;12968.00;0.0000
2017.08.24 10:52;12913.00;12977.00;0.0000
2017.08.24 11:01;12913.00;12924.00;0.0000
2017.08.24 11:05;12913.00;12913.00;0.0000
2017.08.25 10:07;12988.00;12900.00;0.0000
2017.08.25 10:49;12988.00;12989.00;0.0000
2017.08.25 10:49;12988.00;12988.00;0.0000
2017.08.25 10:59;13029.00;12981.00;0.0000
2017.08.25 11:00;13029.00;13029.00;0.0000
2017.08.25 11:00;13029.00;13029.00;0.0000
2017.08.28 10:09;13079.00;13021.00;0.0000
2017.08.28 11:16;13079.00;13080.00;0.0000
2017.08.28 11:16;13079.00;13079.00;0.0000
2017.08.29 10:30;13137.00;13033.00;0.0000
2017.08.29 12:09;13137.00;13137.00;0.0000
2017.08.29 12:09;13137.00;13137.00;0.0000
2017.08.31 11:06;13081.00;13146.00;0.0000
2017.08.31 11:43;13081.00;13086.00;0.0000
2017.08.31 11:44;13081.00;13081.00;0.0000
2017.09.01 11:06;13012.00;13118.00;0.0000
2017.09.01 12:11;13012.00;13013.00;0.0000
2017.09.01 12:15;13012.00;13012.00;0.0000
2017.09.04 10:03;13070.00;12996.00;0.0000
2017.09.04 11:16;13070.00;13070.00;0.0000
2017.09.04 11:16;13070.00;13070.00;0.0000
2017.09.06 11:30;13015.00;13016.00;0.0000
2017.09.06 12:14;13015.00;13083.00;0.0000
2017.09.06 13:43;13015.00;13015.00;0.0000
2017.09.08 09:19;13082.00;12982.00;0.0000
2017.09.08 10:34;13082.00;13083.00;0.0000
2017.09.08 10:34;13082.00;13082.00;0.0000
2017.09.08 11:07;13005.00;13096.00;0.0000
2017.09.08 11:45;13005.00;13012.00;0.0000
2017.09.08 12:19;13005.00;13005.00;0.0000
2017.09.12 09:57;13085.00;13002.00;0.0000
2017.09.12 10:30;13085.00;13085.00;0.0000
2017.09.12 10:30;13085.00;13085.00;0.0000
2017.09.13 10:01;13045.00;13161.00;0.0000
2017.09.13 10:30;13045.00;13049.00;0.0000
2017.09.13 10:31;13045.00;13045.00;0.0000
2017.09.14 10:35;13099.00;12995.00;0.0000
2017.09.14 11:23;13099.00;13099.00;0.0000
2017.09.14 11:23;13099.00;13099.00;0.0000
2017.09.15 10:23;13044.00;13116.00;0.0000
