<DATE>;<BALANCE>;<EQUITY>;<DEPOSIT LOAD>
2018.01.26 14:13;10320.00;10365.00;0.0000
2018.01.26 14:57;10320.00;10239.00;0.0000
2018.01.26 17:30;10320.00;10320.00;0.0000
2018.01.29 14:28;10265.00;10324.00;0.0000
2018.01.29 17:04;10265.00;10227.00;0.0000
2018.01.29 17:30;10265.00;10265.00;0.0000
2018.01.31 12:28;10135.00;10293.00;0.0000
2018.01.31 14:06;10135.00;10136.00;0.0000
2018.01.31 14:07;10135.00;10135.00;0.0000
2018.02.01 15:22;10005.00;10146.00;0.0000
2018.02.01 17:14;10005.00;10010.00;0.0000
2018.02.01 17:21;10005.00;10005.00;0.0000
2018.02.07 16:28;10023.00;10086.00;0.0000
2018.02.07 16:44;10023.00;9968.00;0.0000
2018.02.07 17:30;10023.00;10023.00;0.0000
2018.02.08 14:17;10143.00;10004.00;0.0000
2018.02.08 15:26;10143.00;10140.00;0.0000
2018.02.08 15:27;10143.00;10143.00;0.0000
2018.02.09 15:40;10263.00;10253.00;0.0000
2018.02.09 15:41;10263.00;10263.00;0.0000
2018.02.20 12:02;10383.00;10250.00;0.0000
2018.02.20 12:22;10383.00;10378.00;0.0000
2018.02.20 12:43;10383.00;10383.00;0.0000
2018.02.21 13:16;10503.00;10290.00;0.0000
2018.02.21 16:06;10503.00;10491.00;0.0000
2018.02.21 16:07;10503.00;10503.00;0.0000
2018.02.22 11:41;10373.00;10515.00;0.0000
2018.02.22 15:16;10373.00;10391.00;0.0000
2018.02.22 15:21;10373.00;10373.00;0.0000
2018.02.23 12:45;10375.00;10314.00;0.0000
2018.02.23 13:19;10375.00;10464.00;0.0000
2018.02.23 13:36;10375.00;10375.00;0.0000
2018.02.27 12:54;10364.00;10436.00;0.0000
2018.02.27 15:09;10364.00;10284.00;0.0000
2018.02.27 17:30;10364.00;10364.00;0.0000
2018.03.01 11:31;10234.00;10412.00;0.0000
2018.03.01 14:31;10234.00;10245.00;0.0000
2018.03.01 15:05;10234.00;10234.00;0.0000
2018.03.02 11:55;10104.00;10295.00;0.0000
2018.03.02 14:00;10104.00;10108.00;0.0000
2018.03.02 14:01;10104.00;10104.00;0.0000
2018.03.08 11:52;10224.00;10074.00;0.0000
2018.03.08 12:42;10224.00;10220.00;0.0000
2018.03.08 12:57;10224.00;10224.00;0.0000
2018.03.09 10:34;10344.00;10199.00;0.0000
2018.03.09 12:01;10344.00;10342.00;0.0000
2018.03.09 12:38;10344.00;10344.00;0.0000
2018.03.13 12:50;10346.00;10303.00;0.0000
2018.03.13 13:24;10346.00;10433.00;0.0000
2018.03.13 13:50;10346.00;10346.00;0.0000
2018.03.14 11:16;10466.00;10331.00;0.0000
2018.03.14 13:07;10466.00;10463.00;0.0000
2018.03.14 13:08;10466.00;10466.00;0.0000
2018.03.15 12:15;10461.00;10368.00;0.0000
2018.03.15 15:06;10461.00;10541.00;0.0000
2018.03.15 17:30;10461.00;10461.00;0.0000
2018.03.22 14:13;10331.00;10349.00;0.0000
2018.03.22 14:14;10331.00;10331.00;0.0000
2018.03.23 12:20;10201.00;10368.00;0.0000
2018.03.23 12:59;10201.00;10209.00;0.0000
2018.03.23 13:04;10201.00;10201.00;0.0000
2018.03.27 13:04;10321.00;10103.00;0.0000
2018.03.27 16:02;10321.00;10318.00;0.0000
2018.03.27 16:03;10321.00;10321.00;0.0000
2018.04.05 12:21;10323.00;10202.00;0.0000
2018.04.05 15:09;10323.00;10416.00;0.0000
2018.04.05 16:10;10323.00;10323.00;0.0000
2018.04.09 12:33;10443.00;10297.00;0.0000
2018.04.09 13:22;10443.00;10437.00;0.0000
2018.04.09 13:23;10443.00;10443.00;0.0000
2018.04.11 13:11;10470.00;10502.00;0.0000
2018.04.11 15:08;10470.00;10411.00;0.0000
2018.04.11 17:30;10470.00;10470.00;0.0000
2018.04.13 11:01;10472.00;10448.00;0.0000
2018.04.13 11:31;10472.00;10579.00;0.0000
2018.04.13 14:25;10472.00;10472.00;0.0000
2018.04.17 12:20;10592.00;10465.00;0.0000
2018.04.17 16:20;10592.00;10589.00;0.0000
2018.04.17 16:32;10592.00;10592.00;0.0000
2018.04.18 14:12;10712.00;10707.00;0.0000
